,item,work,itemLabel,workLabel
0,http://www.wikidata.org/entity/Q16259937,http://www.wikidata.org/entity/Q11130183,Chen Chen,The Later Story of Water Margin
0,http://www.wikidata.org/entity/Q84549907,http://www.wikidata.org/entity/Q105502523,António Francisco Barata,Évora Antiga
0,http://www.wikidata.org/entity/Q705999,http://www.wikidata.org/entity/Q676538,Philip Francis Nowlan,Armageddon 2419 A.D.
0,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q10392559,Xavier de Maistre,Voyage Around My Room
1,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q19170476,Xavier de Maistre,Q19170476
2,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q19184082,Xavier de Maistre,Q19184082
3,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q19195643,Xavier de Maistre,Q19195643
4,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q19212737,Xavier de Maistre,Q19212737
5,http://www.wikidata.org/entity/Q2737006,http://www.wikidata.org/entity/Q58136514,Xavier de Maistre,Oeuvres complètes
0,http://www.wikidata.org/entity/Q5543490,http://www.wikidata.org/entity/Q59384455,George Pope Morris,Long Time Ago
1,http://www.wikidata.org/entity/Q5543490,http://www.wikidata.org/entity/Q59392647,George Pope Morris,"Woodman, Spare That Tree!"
0,http://www.wikidata.org/entity/Q98554477,http://www.wikidata.org/entity/Q106451383,Evelyn Raymond,Daughter of the Forest
0,http://www.wikidata.org/entity/Q161841,http://www.wikidata.org/entity/Q313030,Edward Gibbon,The History of the Decline and Fall of the Roman Empire
0,http://www.wikidata.org/entity/Q355879,http://www.wikidata.org/entity/Q1275361,Robert Bloch,Psycho
0,http://www.wikidata.org/entity/Q951193,http://www.wikidata.org/entity/Q121030529,John Forster,Life of Charles Dickens
0,http://www.wikidata.org/entity/Q294800,http://www.wikidata.org/entity/Q660519,Aulus Gellius,Noctes Atticae
0,http://www.wikidata.org/entity/Q295935,http://www.wikidata.org/entity/Q1144182,John Philip Sousa,The Stars and Stripes Forever
0,http://www.wikidata.org/entity/Q115371,http://www.wikidata.org/entity/Q4410249,Edwin Arnold,The Light of Asia
0,http://www.wikidata.org/entity/Q168468,http://www.wikidata.org/entity/Q103799306,David Brewster,Brewster stereoscope
0,http://www.wikidata.org/entity/Q6255678,http://www.wikidata.org/entity/Q7885261,John Ross,Unintended Consequences
0,http://www.wikidata.org/entity/Q316788,http://www.wikidata.org/entity/Q7398915,Jack Williamson,Saga of Cuckoo
1,http://www.wikidata.org/entity/Q316788,http://www.wikidata.org/entity/Q7601526,Jack Williamson,Starchild Trilogy
2,http://www.wikidata.org/entity/Q316788,http://www.wikidata.org/entity/Q7883761,Jack Williamson,Undersea Trilogy
0,http://www.wikidata.org/entity/Q41683,http://www.wikidata.org/entity/Q639493,Thucydides,History of the Peloponnesian War
0,http://www.wikidata.org/entity/Q1095394,http://www.wikidata.org/entity/Q14396011,Clarence Day,Life with Father
0,http://www.wikidata.org/entity/Q365935,http://www.wikidata.org/entity/Q19047200,Andrew Marvell,Horatian Ode upon Cromwell’s Return from Ireland
0,http://www.wikidata.org/entity/Q366086,http://www.wikidata.org/entity/Q18162794,Rupert Brooke,"The Old Vicarage, Grantchester"
0,http://www.wikidata.org/entity/Q356856,http://www.wikidata.org/entity/Q1523055,Francis Pharcellus Church,"Yes, Virginia, there is a Santa Claus"
0,http://www.wikidata.org/entity/Q57239,http://www.wikidata.org/entity/Q1198710,Ludwig Tieck,Der gestiefelte Kater
0,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q403368,Hector Berlioz,Le carnaval romain
1,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q462313,Hector Berlioz,Symphonie fantastique
2,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q472325,Hector Berlioz,Les Troyens
3,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q1144992,Hector Berlioz,La damnation de Faust
4,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q1495114,Hector Berlioz,Requiem
5,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q2450718,Hector Berlioz,Roméo et Juliette
6,http://www.wikidata.org/entity/Q1151,http://www.wikidata.org/entity/Q3051034,Hector Berlioz,Les Nuits d'Été
0,http://www.wikidata.org/entity/Q715872,http://www.wikidata.org/entity/Q21286170,Carit Etlar,Gøngehøvdingen
1,http://www.wikidata.org/entity/Q715872,http://www.wikidata.org/entity/Q59874363,Carit Etlar,Dronningens Vagtmester
2,http://www.wikidata.org/entity/Q715872,http://www.wikidata.org/entity/Q60299037,Carit Etlar,Q60299037
0,http://www.wikidata.org/entity/Q353746,http://www.wikidata.org/entity/Q17334156,Eugène Fromentin,Farmyard with Cattle
1,http://www.wikidata.org/entity/Q353746,http://www.wikidata.org/entity/Q17491011,Eugène Fromentin,Falconry in Algeria: the kill
2,http://www.wikidata.org/entity/Q353746,http://www.wikidata.org/entity/Q17491144,Eugène Fromentin,"Courriers, country of Ouled-Nayls, in spring"
3,http://www.wikidata.org/entity/Q353746,http://www.wikidata.org/entity/Q17491632,Eugène Fromentin,Arab Riders Stop in the Forest
0,http://www.wikidata.org/entity/Q363227,http://www.wikidata.org/entity/Q4540275,Fredric Brown,Arena
1,http://www.wikidata.org/entity/Q363227,http://www.wikidata.org/entity/Q7732988,Fredric Brown,The Fabulous Clipjoint
0,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q263150,Friedrich Schiller,Intrigue and Love
1,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q331159,Friedrich Schiller,On the aesthetic education of man
2,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q425837,Friedrich Schiller,Mary Stuart
3,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q466333,Friedrich Schiller,The Robbers
4,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q498408,Friedrich Schiller,Don Carlos
5,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q525580,Friedrich Schiller,Wallenstein
6,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q937281,Friedrich Schiller,William Tell
7,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q1125010,Friedrich Schiller,The Maid of Orleans
8,http://www.wikidata.org/entity/Q22670,http://www.wikidata.org/entity/Q1213497,Friedrich Schiller,Die Huldigung der Künste
0,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q220002,Immanuel Kant,Critique of Pure Reason
1,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q812981,Immanuel Kant,Answering the Question: What Is Enlightenment?
2,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q870851,Immanuel Kant,Critique of Practical Reason
3,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q1056332,Immanuel Kant,Critique of Judgment
4,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q1214817,Immanuel Kant,The Metaphysics of Morals
5,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q1215763,Immanuel Kant,Religion within the Bounds of Bare Reason
6,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q1550565,Immanuel Kant,Groundwork of the Metaphysic of Morals
7,http://www.wikidata.org/entity/Q9312,http://www.wikidata.org/entity/Q1761342,Immanuel Kant,Prolegomena to Any Future Metaphysics
0,http://www.wikidata.org/entity/Q7328037,http://www.wikidata.org/entity/Q3359194,Richard Neville,Oz
0,http://www.wikidata.org/entity/Q334958,http://www.wikidata.org/entity/Q544030,Pierre Louÿs,The Songs of Bilitis
0,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q179500,Theodor Fontane,Grete Minde
1,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q316853,Theodor Fontane,Ramblings through Brandenburg
2,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q351933,Theodor Fontane,Frau Jenny Treibel
3,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q669599,Theodor Fontane,Trials and Tribulations
4,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q777556,Theodor Fontane,Aus England
5,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q938689,Theodor Fontane,Unterm Birnbaum
6,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1079664,Theodor Fontane,Christian Friedrich Scherenberg und das literarische Berlin von 1840 bis 1860
7,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1150085,Theodor Fontane,Cécile
8,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1197130,Theodor Fontane,Der Stechlin
9,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1215465,Theodor Fontane,Die Poggenpuhls
10,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1273542,Theodor Fontane,Before the Storm
11,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1296168,Theodor Fontane,Effi Briest
12,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1332021,Theodor Fontane,Ellernklipp
13,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1541390,Theodor Fontane,Graf Petöfy
14,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1541755,Theodor Fontane,Von Zwanzig bis Dreißig
15,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1589389,Theodor Fontane,Quitt
16,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1634107,Theodor Fontane,Mathilde Möhring
17,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1687411,Theodor Fontane,Jenseit des Tweed
18,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1691464,Theodor Fontane,Stine
19,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1744488,Theodor Fontane,L'Adultera
20,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1788747,Theodor Fontane,Kriegsgefangen
21,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q1918015,Theodor Fontane,Meine Kinderjahre
22,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q2229265,Theodor Fontane,Schach von Wuthenow
23,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q2499503,Theodor Fontane,Irretrievable
24,http://www.wikidata.org/entity/Q76632,http://www.wikidata.org/entity/Q19214624,Theodor Fontane,Q19214624
0,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q2992424,John Gower,Confessio Amantis
1,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q7942345,John Gower,Vox Clamantis
2,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q55138291,John Gower,Mirour de l'Omme
3,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117708025,John Gower,Unanimes esse qui secula
4,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117708051,John Gower,Cinkante balades
5,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117708065,John Gower,Le traitié pour essampler les amantz marietz
6,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117712876,John Gower,Cronica tripertita
7,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117712972,John Gower,Carmen super multiplici viciorum pestilencia
8,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117713005,John Gower,Rex celi deus
9,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117713036,John Gower,Quicquid homo scribat (In fine)
10,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117713063,John Gower,Quia unusquisque
11,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117713094,John Gower,Presul ouile regis
12,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q117713153,John Gower,In praise of peace
13,http://www.wikidata.org/entity/Q365133,http://www.wikidata.org/entity/Q123937912,John Gower,O recolende
0,http://www.wikidata.org/entity/Q5362110,http://www.wikidata.org/entity/Q4821970,Eliza Calvert Hall,Aunt Jane of Kentucky
0,http://www.wikidata.org/entity/Q1352158,http://www.wikidata.org/entity/Q19216759,Paul Sébillot,Littérature orale de la Haute-Bretagne
1,http://www.wikidata.org/entity/Q1352158,http://www.wikidata.org/entity/Q63197047,Paul Sébillot,Contes de terre et de mer
0,http://www.wikidata.org/entity/Q11113234,http://www.wikidata.org/entity/Q5281767,Kuan Huan,Discourses on Salt and Iron
0,http://www.wikidata.org/entity/Q3037185,http://www.wikidata.org/entity/Q7775049,Dorothy Scarborough,The Wind
0,http://www.wikidata.org/entity/Q19873778,http://www.wikidata.org/entity/Q7754922,William Bowen,The Old Tobacco Shop
0,http://www.wikidata.org/entity/Q538508,http://www.wikidata.org/entity/Q304488,Donald E. Westlake,The Grifters
1,http://www.wikidata.org/entity/Q538508,http://www.wikidata.org/entity/Q3618223,Donald E. Westlake,The Hunter
0,http://www.wikidata.org/entity/Q2817249,http://www.wikidata.org/entity/Q89383506,Ana de Castro Osório,My fatherland
0,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q3012929,Jan Kochanowski,Laments
1,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q5093292,Jan Kochanowski,Chess
2,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q5230390,Jan Kochanowski,David's Psalter
3,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q9334025,Jan Kochanowski,Q9334025
4,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q9392156,Jan Kochanowski,Q9392156
5,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q11796241,Jan Kochanowski,The Dismissal of the Greek Envoys
6,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q11799352,Jan Kochanowski,Q11799352
7,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q11816918,Jan Kochanowski,Q11816918
8,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q24947030,Jan Kochanowski,Q24947030
9,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q25415026,Jan Kochanowski,Q25415026
10,http://www.wikidata.org/entity/Q59737,http://www.wikidata.org/entity/Q25415089,Jan Kochanowski,Fraszki
0,http://www.wikidata.org/entity/Q590,http://www.wikidata.org/entity/Q781898,Luís de Camões,Os Lusíadas
0,http://www.wikidata.org/entity/Q18910859,http://www.wikidata.org/entity/Q19041839,Gertrude Hall Brownell,And Then?
1,http://www.wikidata.org/entity/Q18910859,http://www.wikidata.org/entity/Q19067717,Gertrude Hall Brownell,What Will Time Give?
2,http://www.wikidata.org/entity/Q18910859,http://www.wikidata.org/entity/Q19071090,Gertrude Hall Brownell,Surrender
3,http://www.wikidata.org/entity/Q18910859,http://www.wikidata.org/entity/Q19098242,Gertrude Hall Brownell,The Rose is Such a Lady
4,http://www.wikidata.org/entity/Q18910859,http://www.wikidata.org/entity/Q19105579,Gertrude Hall Brownell,To a Weed
0,http://www.wikidata.org/entity/Q17892,http://www.wikidata.org/entity/Q17079267,Sappho,Sappho fr. 31 Voigt
1,http://www.wikidata.org/entity/Q17892,http://www.wikidata.org/entity/Q21070481,Sappho,Ode to Aphrodite
2,http://www.wikidata.org/entity/Q17892,http://www.wikidata.org/entity/Q17079267,Sappho,Sappho fr. 31 Voigt
3,http://www.wikidata.org/entity/Q17892,http://www.wikidata.org/entity/Q21070481,Sappho,Ode to Aphrodite
0,http://www.wikidata.org/entity/Q468662,http://www.wikidata.org/entity/Q3794554,Luigi Capuana,Q3794554
0,http://www.wikidata.org/entity/Q585351,http://www.wikidata.org/entity/Q7737024,William Kirby,The Golden Dog
0,http://www.wikidata.org/entity/Q4408564,http://www.wikidata.org/entity/Q4657737,Epes Sargent,A Life on the Ocean Wave
0,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q3039683,Guido Gezelle,Biekorf.
1,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q15881402,Guido Gezelle,Rond den heerd : een leer- en leesblad voor alle lieden.
2,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q104643440,Guido Gezelle,Loquela
3,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q113557911,Guido Gezelle,'t Jaer 30
4,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119457295,Guido Gezelle,'t Jaer 70
5,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119497232,Guido Gezelle,Rijmsnoer om en om het jaar
6,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498435,Guido Gezelle,Kerkhofbloemen
7,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498467,Guido Gezelle,"Gedichten, gezangen en gebeden"
8,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498494,Guido Gezelle,Tijdkrans
9,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498624,Guido Gezelle,Laatste Verzen
10,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498679,Guido Gezelle,"Liederen, eerdichten et reliqua"
11,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119498726,Guido Gezelle,Vlaemsche Dichtoefeningen
12,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119499337,Guido Gezelle,XXXIII kleengedichtjes
13,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119823859,Guido Gezelle,Van den kleenen hertog
14,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119828710,Guido Gezelle,De doolaards in Egypten
15,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119828916,Guido Gezelle,The Song of Hiawatha
16,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q119829098,Guido Gezelle,Goddelijke beschouwingen
17,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q121735414,Guido Gezelle,Q121735414
18,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q121735460,Guido Gezelle,Q121735460
19,http://www.wikidata.org/entity/Q336977,http://www.wikidata.org/entity/Q122228441,Guido Gezelle,Woordentas
0,http://www.wikidata.org/entity/Q286475,http://www.wikidata.org/entity/Q20971968,Émile Souvestre,Le Foyer breton
0,http://www.wikidata.org/entity/Q1131816,http://www.wikidata.org/entity/Q80225196,Anna Seward,"Louisa, a Poetical Novel"
0,http://www.wikidata.org/entity/Q822857,http://www.wikidata.org/entity/Q6010266,Bernardim Ribeiro,Hystoria de menina e moca
0,http://www.wikidata.org/entity/Q19754040,http://www.wikidata.org/entity/Q60320166,Maud Cruttwell,Antonio Pollaiuolo
0,http://www.wikidata.org/entity/Q1122901,http://www.wikidata.org/entity/Q55591820,William Vaughn Moody,The Pilgrim's Progress
0,http://www.wikidata.org/entity/Q348690,http://www.wikidata.org/entity/Q17481830,Adam Asnyk,"Oh, Void Complaints"
1,http://www.wikidata.org/entity/Q348690,http://www.wikidata.org/entity/Q28124086,Adam Asnyk,Q28124086
2,http://www.wikidata.org/entity/Q348690,http://www.wikidata.org/entity/Q28125655,Adam Asnyk,Q28125655
0,http://www.wikidata.org/entity/Q806616,http://www.wikidata.org/entity/Q17331164,Jacobus van Looy,Orange Festival
1,http://www.wikidata.org/entity/Q806616,http://www.wikidata.org/entity/Q17331167,Jacobus van Looy,Blooming Clover
2,http://www.wikidata.org/entity/Q806616,http://www.wikidata.org/entity/Q17338438,Jacobus van Looy,Anthonie Gerardus van der Hout (1820-92)
3,http://www.wikidata.org/entity/Q806616,http://www.wikidata.org/entity/Q17346886,Jacobus van Looy,The garden wall
0,http://www.wikidata.org/entity/Q5134227,http://www.wikidata.org/entity/Q30914847,Clinton Scollard,Blank Verse Pastels
0,http://www.wikidata.org/entity/Q62765,http://www.wikidata.org/entity/Q310301,Georg Ebers,Ebers Papyrus
1,http://www.wikidata.org/entity/Q62765,http://www.wikidata.org/entity/Q108665083,Georg Ebers,An Egyptian Princess
2,http://www.wikidata.org/entity/Q62765,http://www.wikidata.org/entity/Q112027943,Georg Ebers,"Egypt: descriptive, historical, and picturesque"
0,http://www.wikidata.org/entity/Q243267,http://www.wikidata.org/entity/Q4851394,Juliusz Słowacki,Balladyna
1,http://www.wikidata.org/entity/Q243267,http://www.wikidata.org/entity/Q6431535,Juliusz Słowacki,Kordian
0,http://www.wikidata.org/entity/Q7351,http://www.wikidata.org/entity/Q163594,Robert Schumann,Symphony No. 1
1,http://www.wikidata.org/entity/Q7351,http://www.wikidata.org/entity/Q210568,Robert Schumann,Symphony No. 2
2,http://www.wikidata.org/entity/Q7351,http://www.wikidata.org/entity/Q223540,Robert Schumann,Symphony No. 3
3,http://www.wikidata.org/entity/Q7351,http://www.wikidata.org/entity/Q1569982,Robert Schumann,Kinderszenen
0,http://www.wikidata.org/entity/Q6061870,http://www.wikidata.org/entity/Q21651640,John Jones,"A ballad by John Jones (Tegid), ""Anffaeledigrwydd y Pab!"
0,http://www.wikidata.org/entity/Q7789508,http://www.wikidata.org/entity/Q48586943,Thomas Falkner,"A description of Patagonia, and the adjoining parts of South America"
0,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q605249,Philip K. Dick,Do Androids Dream of Electric Sheep?
1,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q617357,Philip K. Dick,Ubik
2,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q749783,Philip K. Dick,The Man in the High Castle
3,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q874492,Philip K. Dick,"Flow My Tears, the Policeman Said"
4,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q1139149,Philip K. Dick,Eye in the Sky
5,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q1198489,Philip K. Dick,A Scanner Darkly
6,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q1317915,Philip K. Dick,"Dr. Bloodmoney, or How We Got Along After the Bomb"
7,http://www.wikidata.org/entity/Q171091,http://www.wikidata.org/entity/Q6497260,Philip K. Dick,VALIS trilogy
0,http://www.wikidata.org/entity/Q172198,http://www.wikidata.org/entity/Q12901800,Ammianus Marcellinus,Roman History
0,http://www.wikidata.org/entity/Q3620381,http://www.wikidata.org/entity/Q35064266,Antonio de Hoyos y Vinent,La torería
0,http://www.wikidata.org/entity/Q7728,http://www.wikidata.org/entity/Q1238893,Grazia Deledda,Canne al vento
1,http://www.wikidata.org/entity/Q7728,http://www.wikidata.org/entity/Q2526261,Grazia Deledda,The Mother
2,http://www.wikidata.org/entity/Q7728,http://www.wikidata.org/entity/Q2528617,Grazia Deledda,Elias Portolu
3,http://www.wikidata.org/entity/Q7728,http://www.wikidata.org/entity/Q18223014,Grazia Deledda,Ashes
0,http://www.wikidata.org/entity/Q52123337,http://www.wikidata.org/entity/Q111835457,Paul Creswick,Robin Hood and his Adventures
0,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q7510449,John Lydgate,Siege of Thebes
1,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q7846769,John Lydgate,Troy Book
2,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q30715567,John Lydgate,The Fall of Princes
3,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q120668065,John Lydgate,Bycorne and Chychevache
4,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q120668084,John Lydgate,The pain and sorrow of evil marriage
5,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q122156160,John Lydgate,Thoroughfare of woe
6,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q122169910,John Lydgate,The temple of glass
7,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123055965,John Lydgate,Pageant of knowledge
8,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123055974,John Lydgate,"Hors, Goose and Shepe"
9,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123238431,John Lydgate,The life of saint Margaret
10,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340092,John Lydgate,De fallacia mundi
11,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340115,John Lydgate,Complaint þat Christ maketh of his Passioun
12,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340129,John Lydgate,Sotel resoun of the crabbe
13,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340136,John Lydgate,Resoun of the rammeshorne
14,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340148,John Lydgate,Isopos fabules
15,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340160,John Lydgate,The life of saint Giles
16,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340178,John Lydgate,Memorial verses on the kings of England
17,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123340186,John Lydgate,The life of Our Lady
18,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123342178,John Lydgate,The daunce of Machabree
19,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123342197,John Lydgate,Secrees of old philisoffres
20,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123342209,John Lydgate,The lives of saint Edmund and Fremund
21,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123342269,John Lydgate,The pilgrimage of the life of man
22,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123342322,John Lydgate,The lyff off Guy of Warwyk
23,http://www.wikidata.org/entity/Q662063,http://www.wikidata.org/entity/Q123644112,John Lydgate,The dietary
0,http://www.wikidata.org/entity/Q443398,http://www.wikidata.org/entity/Q7734903,Henry Handel Richardson,The Fortunes of Richard Mahony
0,http://www.wikidata.org/entity/Q219491,http://www.wikidata.org/entity/Q935669,Arrigo Boito,Mefistofele
1,http://www.wikidata.org/entity/Q219491,http://www.wikidata.org/entity/Q3874826,Arrigo Boito,Nerone
0,http://www.wikidata.org/entity/Q2578761,http://www.wikidata.org/entity/Q1131423,William F. Nolan,Logan's Run
0,http://www.wikidata.org/entity/Q70989,http://www.wikidata.org/entity/Q22670870,Hugo Ball,Karawane
1,http://www.wikidata.org/entity/Q70989,http://www.wikidata.org/entity/Q106253765,Hugo Ball,Flight out of time
2,http://www.wikidata.org/entity/Q70989,http://www.wikidata.org/entity/Q110197689,Hugo Ball,Hermann Hesse
3,http://www.wikidata.org/entity/Q70989,http://www.wikidata.org/entity/Q114837245,Hugo Ball,Byzantinisches Christentum: Drei Heiligenleben
0,http://www.wikidata.org/entity/Q51513,http://www.wikidata.org/entity/Q471240,Hugo von Hofmannsthal,Der Rosenkavalier
1,http://www.wikidata.org/entity/Q51513,http://www.wikidata.org/entity/Q731927,Hugo von Hofmannsthal,Elektra
2,http://www.wikidata.org/entity/Q51513,http://www.wikidata.org/entity/Q16632333,Hugo von Hofmannsthal,Jedermann
0,http://www.wikidata.org/entity/Q78476,http://www.wikidata.org/entity/Q1547203,Georg Trakl,Grodek
0,http://www.wikidata.org/entity/Q357839,http://www.wikidata.org/entity/Q1659714,Walter M. Miller,A Canticle for Leibowitz
